Active;Name *;Price tax excluded;Tax rules ID;Wholesale price;Reference #;Supplier;Manufacturer;EAN13;Width;Height;Depth;Weight;Tags (xyz...);Meta title;Meta keywords;URL rewritten;ID store
1;Link Pipe Set (SS);1566;1;1174.5;L-AU/SS/8/1;Speed Street Sl;Akrapovic;3831126427832;0;0;0;0;Link,Pipe,Set,SS,L-AU/SS/8/1,Akrapovic;Link Pipe Set (SS);Link,Pipe,Set,SS,L-AU/SS/8/1,Akrapovic;Akrapovic-L-AUSS81;1
1;Evolution Line (Titanium);8040.06;1;6030.045;S-AU/T/2H;Speed Street Sl;Akrapovic;3831126429652;0;0;0;0;Evolution,Line,Titanium,S-AU/T/2H,Akrapovic;Evolution Line (Titanium);Evolution,Line,Titanium,S-AU/T/2H,Akrapovic;Akrapovic-S-AUT2H;1
1;Rear Carbon Fibre Diffuser - Matte;2202.8;1;1652.1;DI-AU/CA/1/M;Speed Street Sl;Akrapovic;3831113585880;0;0;0;0;Rear,Carbon,Fibre,Diffuser,-,Matte,DI-AU/CA/1/M,Akrapovic;Rear Carbon Fibre Diffuser - Matte;Rear,Carbon,Fibre,Diffuser,-,Matte,DI-AU/CA/1/M,Akrapovic;Akrapovic-DI-AUCA1M;1
1;Rear Carbon Fibre Diffuser - High Gloss;2524.28;1;1893.21;DI-AU/CA/1/G;Speed Street Sl;Akrapovic;3831113585897;0;0;0;0;Rear,Carbon,Fibre,Diffuser,-,High,Gloss,DI-AU/CA/1/G,Akrapovic;Rear Carbon Fibre Diffuser - High Gloss;Rear,Carbon,Fibre,Diffuser,-,High,Gloss,DI-AU/CA/1/G,Akrapovic;Akrapovic-DI-AUCA1G;1
1;Akrapovic Sound Kit;470.33;1;352.7475;P-HF1282;Speed Street Sl;Akrapovic;3831113586399;0;0;0;0;Akrapovic,Sound,Kit,P-HF1282,Akrapovic;Akrapovic Sound Kit;Akrapovic,Sound,Kit,P-HF1282,Akrapovic;Akrapovic-P-HF1282;1
1;Link pipe set (SS);1184.75;1;888.5625;L-AU/SS/6;Speed Street Sl;Akrapovic;3831113586436;0;0;0;0;Link,pipe,set,SS,L-AU/SS/6,Akrapovic;Link pipe set (SS);Link,pipe,set,SS,L-AU/SS/6,Akrapovic;Akrapovic-L-AUSS6;1
1;Akrapovic Sound Kit;470.33;1;352.7475;P-HF1282;Speed Street Sl;Akrapovic;3831113586399;0;0;0;0;Akrapovic,Sound,Kit,P-HF1282,Akrapovic;Akrapovic Sound Kit;Akrapovic,Sound,Kit,P-HF1282,Akrapovic;Akrapovic-P-HF1282;1
1;Rear Carbon Fibre Diffuser - High Gloss;2524.28;1;1893.21;DI-AU/CA/1/G;Speed Street Sl;Akrapovic;3831113585897;0;0;0;0;Rear,Carbon,Fibre,Diffuser,-,High,Gloss,DI-AU/CA/1/G,Akrapovic;Rear Carbon Fibre Diffuser - High Gloss;Rear,Carbon,Fibre,Diffuser,-,High,Gloss,DI-AU/CA/1/G,Akrapovic;Akrapovic-DI-AUCA1G;1
1;Rear Carbon Fibre Diffuser - Matte;2202.8;1;1652.1;DI-AU/CA/1/M;Speed Street Sl;Akrapovic;3831113585880;0;0;0;0;Rear,Carbon,Fibre,Diffuser,-,Matte,DI-AU/CA/1/M,Akrapovic;Rear Carbon Fibre Diffuser - Matte;Rear,Carbon,Fibre,Diffuser,-,Matte,DI-AU/CA/1/M,Akrapovic;Akrapovic-DI-AUCA1M;1
1;Link Pipe Set (SS);1566;1;1174.5;L-AU/SS/8/1;Speed Street Sl;Akrapovic;3831126427832;0;0;0;0;Link,Pipe,Set,SS,L-AU/SS/8/1,Akrapovic;Link Pipe Set (SS);Link,Pipe,Set,SS,L-AU/SS/8/1,Akrapovic;Akrapovic-L-AUSS81;1
1;Evolution Line (Titanium);8040.06;1;6030.045;S-AU/T/1H;Speed Street Sl;Akrapovic;3831126426019;0;0;0;0;Evolution,Line,Titanium,S-AU/T/1H,Akrapovic;Evolution Line (Titanium);Evolution,Line,Titanium,S-AU/T/1H,Akrapovic;Akrapovic-S-AUT1H;1
1;Evolution Line (Titanium);8418.62;1;6313.965;S-AU/TI/4H;Speed Street Sl;Akrapovic;3831113515566;0;0;0;0;Evolution,Line,Titanium,S-AU/TI/4H,Akrapovic;Evolution Line (Titanium);Evolution,Line,Titanium,S-AU/TI/4H,Akrapovic;Akrapovic-S-AUTI4H;1
1;Evolution Line (Titanium);8040.06;1;6030.045;S-AU/T/2H;Speed Street Sl;Akrapovic;3831126429652;0;0;0;0;Evolution,Line,Titanium,S-AU/T/2H,Akrapovic;Evolution Line (Titanium);Evolution,Line,Titanium,S-AU/T/2H,Akrapovic;Akrapovic-S-AUT2H;1
1;Akrapovic Sound Kit;470.33;1;352.7475;P-HF1282;Speed Street Sl;Akrapovic;3831113586399;0;0;0;0;Akrapovic,Sound,Kit,P-HF1282,Akrapovic;Akrapovic Sound Kit;Akrapovic,Sound,Kit,P-HF1282,Akrapovic;Akrapovic-P-HF1282;1
1;Link pipe set (SS);1184.75;1;888.5625;L-AU/SS/6;Speed Street Sl;Akrapovic;3831113586436;0;0;0;0;Link,pipe,set,SS,L-AU/SS/6,Akrapovic;Link pipe set (SS);Link,pipe,set,SS,L-AU/SS/6,Akrapovic;Akrapovic-L-AUSS6;1
1;Link pipe set (SS);1184.75;1;888.5625;L-AU/SS/6;Speed Street Sl;Akrapovic;3831113586436;0;0;0;0;Link,pipe,set,SS,L-AU/SS/6,Akrapovic;Link pipe set (SS);Link,pipe,set,SS,L-AU/SS/6,Akrapovic;Akrapovic-L-AUSS6;1
1;Akrapovic Sound Kit;470.33;1;352.7475;P-HF1282;Speed Street Sl;Akrapovic;3831113586399;0;0;0;0;Akrapovic,Sound,Kit,P-HF1282,Akrapovic;Akrapovic Sound Kit;Akrapovic,Sound,Kit,P-HF1282,Akrapovic;Akrapovic-P-HF1282;1
1;Evolution Line (Titanium);8040.06;1;6030.045;S-AU/T/1H;Speed Street Sl;Akrapovic;3831126426019;0;0;0;0;Evolution,Line,Titanium,S-AU/T/1H,Akrapovic;Evolution Line (Titanium);Evolution,Line,Titanium,S-AU/T/1H,Akrapovic;Akrapovic-S-AUT1H;1
1;Link Pipe Set (SS);1566;1;1174.5;L-AU/SS/8/1;Speed Street Sl;Akrapovic;3831126427832;0;0;0;0;Link,Pipe,Set,SS,L-AU/SS/8/1,Akrapovic;Link Pipe Set (SS);Link,Pipe,Set,SS,L-AU/SS/8/1,Akrapovic;Akrapovic-L-AUSS81;1
1;Akrapovic Sound Kit;470.33;1;352.7475;P-HF1284;Speed Street Sl;Akrapovic;3831113589208;0;0;0;0;Akrapovic,Sound,Kit,P-HF1284,Akrapovic;Akrapovic Sound Kit;Akrapovic,Sound,Kit,P-HF1284,Akrapovic;Akrapovic-P-HF1284;1
1;Evolution Line (Titanium);7753.5;1;5815.125;S-AU/TI/20H;Speed Street Sl;Akrapovic;3831113504287;0;0;0;0;Evolution,Line,Titanium,S-AU/TI/20H,Akrapovic;Evolution Line (Titanium);Evolution,Line,Titanium,S-AU/TI/20H,Akrapovic;Akrapovic-S-AUTI20H;1
1;Evolution Line (Titanium);7753.5;1;5815.125;S-AU/TI/20H;Speed Street Sl;Akrapovic;3831113504287;0;0;0;0;Evolution,Line,Titanium,S-AU/TI/20H,Akrapovic;Evolution Line (Titanium);Evolution,Line,Titanium,S-AU/TI/20H,Akrapovic;Akrapovic-S-AUTI20H;1
1;Akrapovic Sound Kit;470.33;1;352.7475;P-HF1284;Speed Street Sl;Akrapovic;3831113589208;0;0;0;0;Akrapovic,Sound,Kit,P-HF1284,Akrapovic;Akrapovic Sound Kit;Akrapovic,Sound,Kit,P-HF1284,Akrapovic;Akrapovic-P-HF1284;1
1;Akrapovic Sound Kit;400.53;1;300.3975;P-HF1369;Speed Street Sl;Akrapovic;3831126402624;0;0;0;0;Akrapovic,Sound,Kit,P-HF1369,Akrapovic;Akrapovic Sound Kit;Akrapovic,Sound,Kit,P-HF1369,Akrapovic;Akrapovic-P-HF1369;1
1;Evolution Line (Titanium);4600.8;1;3450.6;S-AU/TI/18H;Speed Street Sl;Akrapovic;3831113513388;0;0;0;0;Evolution,Line,Titanium,S-AU/TI/18H,Akrapovic;Evolution Line (Titanium);Evolution,Line,Titanium,S-AU/TI/18H,Akrapovic;Akrapovic-S-AUTI18H;1
1;Evolution Line (Titanium);4600.8;1;3450.6;S-AU/TI/18H;Speed Street Sl;Akrapovic;3831113513388;0;0;0;0;Evolution,Line,Titanium,S-AU/TI/18H,Akrapovic;Evolution Line (Titanium);Evolution,Line,Titanium,S-AU/TI/18H,Akrapovic;Akrapovic-S-AUTI18H;1
1;Akrapovic Sound Kit;400.53;1;300.3975;P-HF1369;Speed Street Sl;Akrapovic;3831126402624;0;0;0;0;Akrapovic,Sound,Kit,P-HF1369,Akrapovic;Akrapovic Sound Kit;Akrapovic,Sound,Kit,P-HF1369,Akrapovic;Akrapovic-P-HF1369;1
1;Akrapovic Sound Kit;400.53;1;300.3975;P-HF1369;Speed Street Sl;Akrapovic;3831126402624;0;0;0;0;Akrapovic,Sound,Kit,P-HF1369,Akrapovic;Akrapovic Sound Kit;Akrapovic,Sound,Kit,P-HF1369,Akrapovic;Akrapovic-P-HF1369;1
1;Evolution Line (Titanium);4314.6;1;3235.95;S-AU/TI/17H;Speed Street Sl;Akrapovic;3831113513395;0;0;0;0;Evolution,Line,Titanium,S-AU/TI/17H,Akrapovic;Evolution Line (Titanium);Evolution,Line,Titanium,S-AU/TI/17H,Akrapovic;Akrapovic-S-AUTI17H;1
1;Evolution Line (Titanium);4314.6;1;3235.95;S-AU/TI/17H;Speed Street Sl;Akrapovic;3831113513395;0;0;0;0;Evolution,Line,Titanium,S-AU/TI/17H,Akrapovic;Evolution Line (Titanium);Evolution,Line,Titanium,S-AU/TI/17H,Akrapovic;Akrapovic-S-AUTI17H;1
1;Akrapovic Sound Kit;400.53;1;300.3975;P-HF1369;Speed Street Sl;Akrapovic;3831126402624;0;0;0;0;Akrapovic,Sound,Kit,P-HF1369,Akrapovic;Akrapovic Sound Kit;Akrapovic,Sound,Kit,P-HF1369,Akrapovic;Akrapovic-P-HF1369;1
1;Akrapovic Sound Kit;987.97;1;740.9775;P-HF877;Speed Street Sl;Akrapovic;3831113529211;0;0;0;0;Akrapovic,Sound,Kit,P-HF877,Akrapovic;Akrapovic Sound Kit;Akrapovic,Sound,Kit,P-HF877,Akrapovic;Akrapovic-P-HF877;1
1;Evolution Line (Titanium);7635.91;1;5726.9325;S-AU/TI/6H;Speed Street Sl;Akrapovic;3831113517829;0;0;0;0;Evolution,Line,Titanium,S-AU/TI/6H,Akrapovic;Evolution Line (Titanium);Evolution,Line,Titanium,S-AU/TI/6H,Akrapovic;Akrapovic-S-AUTI6H;1
1;Evolution Line (Titanium);7635.91;1;5726.9325;S-AU/TI/6H;Speed Street Sl;Akrapovic;3831113517829;0;0;0;0;Evolution,Line,Titanium,S-AU/TI/6H,Akrapovic;Evolution Line (Titanium);Evolution,Line,Titanium,S-AU/TI/6H,Akrapovic;Akrapovic-S-AUTI6H;1
1;Evolution Line (Titanium);4826.82;1;3620.115;ME-BM/T/3;Speed Street Sl;Akrapovic;3831095090587;0;0;0;0;Evolution,Line,Titanium,ME-BM/T/3,Akrapovic;Evolution Line (Titanium);Evolution,Line,Titanium,ME-BM/T/3,Akrapovic;Akrapovic-ME-BMT3;1
1;Tail pipe set (Carbon);1419.35;1;1064.5125;TP-CT/5;Speed Street Sl;Akrapovic;3831095090617;0;0;0;0;Tail,pipe,set,Carbon,TP-CT/5,Akrapovic;Tail pipe set (Carbon);Tail,pipe,set,Carbon,TP-CT/5,Akrapovic;Akrapovic-TP-CT5;1
1;Slip-On Line (Titanium);2244.76;1;1683.57;M-BM/T/4H;Speed Street Sl;Akrapovic;3831095090563;0;0;0;0;Slip-On,Line,Titanium,M-BM/T/4H,Akrapovic;Slip-On Line (Titanium);Slip-On,Line,Titanium,M-BM/T/4H,Akrapovic;Akrapovic-M-BMT4H;1
1;Akrapovic Sound Kit;844.79;1;633.5925;P-HF878;Speed Street Sl;Akrapovic;3831113529228;0;0;0;0;Akrapovic,Sound,Kit,P-HF878,Akrapovic;Akrapovic Sound Kit;Akrapovic,Sound,Kit,P-HF878,Akrapovic;Akrapovic-P-HF878;1
